Timestep,Max,Avg
8687160,0.0,0.0
8687220,77,38.5
8687280,0.0,0.0
8687460,0.0,0.0
8687580,0.0,0.0
8687640,1,1.0
8687780,0.0,0.0
8687900,0.0,0.0
8688040,3,3.0
8688100,57,29.0
8688460,0.0,0.0
8688500,2,1.3333333333333333
8688580,1,0.5
8688640,172,172.0
8688660,1,1.0
8689420,3,3.0
8689460,1,1.0
8689480,1,1.0
8689500,0.0,0.0
8689580,0.0,0.0
8689820,1,1.0
8689860,5,5.0
8689880,2,2.0
8689920,1,1.0
8690100,2,2.0
8690280,4,4.0
8690460,3,3.0
8690480,3,1.5
8690500,4,2.0
8690700,3,3.0
8690840,1,1.0
8690920,1,0.5
8690980,1,1.0
8691000,7,7.0
8691100,0.0,0.0
8691200,1,1.0
8691460,0.0,0.0
8691480,0.0,0.0
8691500,0.0,0.0
8691540,2,2.0
8691760,3,3.0
8691840,1,1.0
8691920,0.0,0.0
8692080,1,1.0
8692200,0.0,0.0
8692220,1,1.0
8692280,4,4.0
8692360,2,2.0
8692400,1,1.0
8692540,2,2.0
8692700,1,1.0
8692720,3,3.0
8692840,1,1.0
8692920,0.0,0.0
8693000,1,1.0
8693040,2,2.0
8693080,2,1.0
8693140,3,3.0
8693220,0.0,0.0
8693400,0.0,0.0
8693560,1,1.0
8693640,2,1.5
8694040,0.0,0.0
8694080,1,0.5
8694220,0.0,0.0
8694400,1,1.0
8694420,1,1.0
8694440,2,2.0
8694560,0.0,0.0
8694640,1,0.3333333333333333
8694980,3,3.0
8695080,0.0,0.0
8695220,0.0,0.0
8695300,5,5.0
8695420,0.0,0.0
8695640,3,1.0
8695720,3,3.0
8695760,1,1.0
8695980,3,3.0
8696220,0.0,0.0
8696360,1,1.0
8696400,1,1.0
8696520,2,2.0
8696540,2,1.5
8696640,0.0,0.0
8696680,2,2.0
8696980,0.0,0.0
8697360,0.0,0.0
8697380,5,5.0
8697400,0.0,0.0
8697540,0.0,0.0
8697720,2,2.0
8697780,2,2.0
8697920,1,1.0
8697980,10,5.0
8698060,6,6.0
8698340,3,3.0
8698400,0.0,0.0
8698540,0.0,0.0
8698700,1,1.0
8698780,0.0,0.0
8698920,0.0,0.0
8698980,0.0,0.0
8699040,4,4.0
8699060,0.0,0.0
8699100,1,1.0
8699320,3,3.0
8699800,1,1.0
8699840,4,4.0
8699900,3,3.0
8699920,1,1.0
8699940,4,3.3333333333333335
8700060,1,0.5
8700100,0.0,0.0
8700300,1,1.0
8700380,1,1.0
8700400,1,1.0
8700460,1,1.0
8700500,6,6.0
8701100,0.0,0.0
8701160,3,3.0
8701220,2,2.0
8701300,1,1.0
8701400,0.0,0.0
8701440,2,2.0
8701460,0.0,0.0
8701720,6,6.0
8701760,1,1.0
8701800,2,2.0
8702000,2,2.0
8702020,2,2.0
8702160,2,2.0
8702300,0.0,0.0
8702440,0.0,0.0
8702580,4,4.0
8702720,0.0,0.0
8703000,0.0,0.0
8703020,0.0,0.0
8703140,2,1.5
8703160,3,1.5
8703200,3,2.5
8703300,0.0,0.0
8703320,3,3.0
8703440,0.0,0.0
8703560,3,3.0
8703720,0.0,0.0
8704020,0.0,0.0
8704160,5,5.0
8704300,0.0,0.0
8704400,1,1.0
8704440,0.0,0.0
8704500,1,1.0
8704560,1,0.5
8704660,3,2.5
8704700,1,1.0
8704900,0.0,0.0
8705160,0.0,0.0
8705220,2,2.0
8705280,2,2.0
8705300,0.0,0.0
8705440,0.0,0.0
8705500,5,5.0
8705560,0.0,0.0
8705660,0.0,0.0
8705720,1,1.0
8705780,5,5.0
8705900,0.0,0.0
8706100,2,1.5
8706460,3,3.0
8706500,0.0,0.0
8706560,0.0,0.0
8706640,2,2.0
8706660,0.0,0.0
8706740,1,1.0
8706780,0.0,0.0
8706900,0.0,0.0
8707200,3,3.0
8707280,2,2.0
8707320,6,6.0
8707340,2,2.0
8707460,1,1.0
8707560,0.0,0.0
8707720,2,2.0
8707740,0.0,0.0
8707800,2,2.0
8707840,5,5.0
8707860,8,8.0
8707880,1,1.0
8707900,0.0,0.0
8708200,0.0,0.0
8708280,0.0,0.0
8708320,0.0,0.0
8708340,0.0,0.0
8708560,0.0,0.0
8708720,0.0,0.0
8708760,2,2.0
8708860,0.0,0.0
8708900,2,2.0
8708920,4,4.0
8709120,1,1.0
8709180,1,1.0
8709220,1,1.0
8709280,1,0.5
8709340,0.0,0.0
8709580,1,1.0
8709600,4,4.0
8709720,3,1.5
8709820,2,2.0
8709900,0.0,0.0
8709920,0.0,0.0
8709960,1,1.0
8710040,1,1.0
8710100,1,1.0
8710240,1,1.0
8710280,3,1.5
8710340,0.0,0.0
8710380,6,6.0
8710480,1,1.0
8710500,1,1.0
8710580,0.0,0.0
8710600,0.0,0.0
8711040,1,1.0
8711060,1,1.0
8711100,0.0,0.0
8711280,0.0,0.0
8711300,1,1.0
8711380,1,1.0
8711480,0.0,0.0
8711540,1,1.0
8711600,1,1.0
8711620,1,1.0
8711900,1,1.0
8712020,3,3.0
8712040,0.0,0.0
8712100,1,0.5
8712280,0.0,0.0
8712460,1,1.0
8712540,0.0,0.0
8712660,1,1.0
8712760,1,1.0
8712900,0.0,0.0
8712920,1,1.0
8712940,1,1.0
8713100,0.0,0.0
8713220,3,3.0
8713360,3,3.0
8713380,1,1.0
8713420,5,5.0
8713440,1,1.0
8713460,0.0,0.0
8713500,3,3.0
8713540,2,1.0
8713640,5,5.0
8713660,0.0,0.0
8713820,3,3.0
8713920,0.0,0.0
8713940,0.0,0.0
8714160,1,1.0
8714220,0.0,0.0
8714380,2,1.0
8714440,0.0,0.0
8714460,1,0.5
8714660,0.0,0.0
8714780,1,1.0
8714820,3,3.0
8714920,1,0.5
8715200,1,1.0
8715260,1,1.0
8715380,0.0,0.0
8715460,2,2.0
8715540,2,2.0
8715600,2,2.0
8715660,0.0,0.0
8715780,1,1.0
8715800,1,1.0
8715920,0.0,0.0
8716100,2,2.0
8716120,6,6.0
8716140,1,1.0
8716200,0.0,0.0
8716260,0.0,0.0
8716380,0.0,0.0
8716420,2,2.0
8716460,0.0,0.0
8716540,0.0,0.0
8716600,0.0,0.0
8716660,0.0,0.0
8716700,1,1.0
8716720,3,3.0
8716760,3,3.0
8716800,0.0,0.0
8716820,2,2.0
8717040,2,2.0
8717120,0.0,0.0
8717140,0.0,0.0
8717260,0.0,0.0
8717460,1,1.0
8717540,0.0,0.0
8717600,0.0,0.0
8717800,0.0,0.0
8717900,1,1.0
8718000,2,2.0
8718040,0.0,0.0
8718080,1,1.0
8718120,0.0,0.0
8718460,0.0,0.0
8718480,2,2.0
8718540,0.0,0.0
8718600,1,0.5
8718780,2,2.0
8718800,0.0,0.0
8718920,5,5.0
8719080,0.0,0.0
8719120,0.0,0.0
8719200,0.0,0.0
8719280,1,1.0
8719380,4,4.0
8719540,0.0,0.0
8719560,3,3.0
8719600,0.0,0.0
8719640,3,3.0
8719720,3,3.0
8719860,1,1.0
8720140,1,1.0
8720500,1,1.0
8720580,5,5.0
8721000,2,2.0
8721140,0.0,0.0
8721480,5,5.0
8721500,0.0,0.0
8721660,2,2.0
8721700,1,1.0
8721720,2,2.0
8722000,2,2.0
8722040,3,2.5
8722160,2,2.0
8722240,4,4.0
8722340,3,3.0
8722420,5,5.0
8722460,1,1.0
8722620,2,2.0
8722640,3,3.0
8722720,1,1.0
8722820,1,1.0
8723420,0.0,0.0
8723440,1,1.0
8723520,2,2.0
8723580,1,1.0
8723640,0.0,0.0
8723800,1,1.0
8723840,2,2.0
8723940,1,1.0
8723980,6,6.0
8724120,2,1.5
8724420,0.0,0.0
8724520,0.0,0.0
8724580,0.0,0.0
8725000,0.0,0.0
8725080,7,7.0
8725120,0.0,0.0
8725200,1,1.0
8725300,1,1.0
8725420,0.0,0.0
8725520,2,2.0
8725600,4,4.0
8725640,3,3.0
8725700,11,11.0
8725760,2,2.0
8725880,1,1.0
8726020,5,5.0
8726220,1,1.0
8726420,0.0,0.0
8726500,1,1.0
8726580,1,1.0
8726640,0.0,0.0
8726680,1,1.0
8726760,0.0,0.0
8727040,1,1.0
8727380,3,3.0
8727500,0.0,0.0
8727580,2,2.0
8727640,0.0,0.0
8727760,0.0,0.0
8727800,7,7.0
8727860,6,6.0
8727920,5,4.0
8728040,1,1.0
8728140,1,1.0
8728260,8,8.0
8728340,5,5.0
8728360,3,3.0
8728500,0.0,0.0
8728640,0.0,0.0
8728680,2,2.0
8728920,0.0,0.0
8729040,0.0,0.0
8729260,0.0,0.0
8729500,1,1.0
8729640,0.0,0.0
8729660,1,1.0
8729700,1,0.5
8729740,1,1.0
8729920,0.0,0.0
8730020,2,2.0
8730060,0.0,0.0
8730220,3,3.0
8730640,1,1.0
8730700,3,1.5
8731020,1,0.5
8731040,1,1.0
8731060,3,3.0
8731100,0.0,0.0
8731220,0.0,0.0
8731400,5,5.0
8731760,2,2.0
8731860,7,7.0
8731940,3,3.0
8731980,1,1.0
8732020,0.0,0.0
8732040,0.0,0.0
8732060,0.0,0.0
8732100,0.0,0.0
8732320,3,3.0
8732360,9,9.0
8732400,0.0,0.0
8732640,4,4.0
8732860,0.0,0.0
8733240,0.0,0.0
8733400,0.0,0.0
8733500,3,3.0
8733520,3,3.0
8733680,9,9.0
8733700,1,1.0
8733720,4,4.0
8733960,1,1.0
8734000,1,1.0
8734120,2,2.0
8734520,0.0,0.0
8734720,11,7.0
8734780,1,1.0
8734920,1,1.0
8735540,5,5.0
8735600,7,7.0
8735720,0.0,0.0
8735780,2,2.0
8736100,5,5.0
8736180,4,4.0
8736240,1,1.0
8736380,5,5.0
8736500,1,1.0
8736540,0.0,0.0
8736740,2,2.0
8736780,2,1.0
8737060,4,4.0
8737220,3,3.0
8737240,0.0,0.0
8737780,0.0,0.0
8738040,2,2.0
8738080,1,1.0
8738160,1,1.0
8738240,7,3.5
8738360,5,5.0
8738420,4,4.0
8738440,2,2.0
8738580,1,1.0
8738740,7,7.0
8738920,3,3.0
8739280,4,4.0
8739360,3,3.0
8739420,1,1.0
8739440,3,3.0
8739580,0.0,0.0
8739620,1,1.0
8739680,1,1.0
8739740,0.0,0.0
8739860,8,8.0
8739900,11,11.0
8740280,0.0,0.0
8740540,2,2.0
8740860,3,3.0
8740920,1,1.0
8741060,1,1.0
8741080,3,3.0
8741140,1,1.0
8741200,1,1.0
8741360,5,5.0
8741400,2,2.0
8741420,3,3.0
8741560,2,2.0
8741660,1,1.0
8741680,2,2.0
8742280,1,1.0
8742360,7,3.5
8742400,0.0,0.0
8742420,8,4.5
8743040,1,1.0
8743280,0.0,0.0
8743360,0.0,0.0
8743400,0.0,0.0
8743680,3,3.0
8743720,1,1.0
8743960,6,6.0
8744360,3,3.0
8744400,3,1.6666666666666667
8744540,2,2.0
8744680,0.0,0.0
8744720,1,1.0
8744740,8,8.0
8744960,0.0,0.0
8745360,2,1.0
8745400,0.0,0.0
8745540,0.0,0.0
8745740,0.0,0.0
8745820,2,2.0
8745980,4,4.0
8746060,4,4.0
8746260,9,9.0
8746400,0.0,0.0
8746440,1,1.0
8746700,6,6.0
8746760,2,2.0
8746820,0.0,0.0
8746940,2,2.0
8747240,9,9.0
8747380,5,5.0
8747620,1,1.0
8747700,0.0,0.0
8747780,1,1.0
8747820,1,1.0
8747860,2,2.0
8747900,9,9.0
8748220,3,3.0
8748600,1,1.0
8748620,3,3.0
8748700,0.0,0.0
8748780,9,9.0
8748840,1,1.0
8748860,2,2.0
8749080,0.0,0.0
8749220,0.0,0.0
8749480,2,2.0
8749620,3,3.0
8749700,0.0,0.0
8749720,5,5.0
8749760,5,5.0
8749780,0.0,0.0
8749840,13,6.5
8750480,0.0,0.0
8750560,4,4.0
8750620,3,1.5
8750700,0.0,0.0
8750760,0.0,0.0
8750840,0.0,0.0
8750920,2,2.0
8751160,1,1.0
8751200,2,2.0
8751260,2,2.0
8751280,7,7.0
8751440,3,3.0
8751480,0.0,0.0
8751500,6,6.0
8751620,0.0,0.0
8751840,0.0,0.0
8752160,0.0,0.0
8752260,0.0,0.0
8752440,0.0,0.0
8752480,0.0,0.0
8752540,1,1.0
8752620,0.0,0.0
8752840,1,1.0
8752920,6,6.0
8752940,5,5.0
8753240,1,1.0
8753260,0.0,0.0
8753800,1,1.0
8753920,0.0,0.0
8753960,3,3.0
8754140,10,10.0
8754660,1,1.0
8754720,2,2.0
8754800,6,6.0
8754920,0.0,0.0
8755080,5,3.0
8755120,4,4.0
8755620,6,6.0
8755660,0.0,0.0
8755700,3,3.0
8756080,4,2.0
8756280,8,8.0
8756500,5,5.0
8756640,1,1.0
8756780,3,3.0
8756880,5,5.0
8756940,3,3.0
8757040,1,1.0
8757080,11,11.0
8757160,2,2.0
8757180,5,5.0
8758040,6,6.0
8758320,6,6.0
8758420,3,3.0
8758460,4,4.0
8758500,3,3.0
8758520,1,1.0
8758560,1,1.0
8758640,1,1.0
8759080,2,2.0
8759320,3,3.0
8759560,0.0,0.0
8759760,1,1.0
8760060,4,4.0
8760100,2,2.0
8760140,3,3.0
8760240,6,6.0
8760260,4,4.0
8760420,4,4.0
8760620,2,2.0
8760760,0.0,0.0
8760880,1,1.0
8761100,2,2.0
8761220,6,6.0
8761320,3,3.0
8761420,3,3.0
8761440,5,5.0
8761620,0.0,0.0
8761840,7,7.0
8761960,4,4.0
8762100,0.0,0.0
8762120,1,1.0
8762160,2,2.0
8762220,0.0,0.0
8762380,2,2.0
8762420,0.0,0.0
8762620,0.0,0.0
8762640,1,1.0
8762800,5,3.0
8763220,1,1.0
8763240,3,3.0
8763540,8,8.0
8763560,1,1.0
8763860,4,4.0
8763920,15,15.0
8764360,6,6.0
8764520,4,4.0
8764540,2,1.0
8764560,0.0,0.0
8764780,3,3.0
8764920,0.0,0.0
8765020,3,3.0
8765140,6,6.0
8765240,6,6.0
8765300,2,2.0
8765320,2,2.0
8765540,0.0,0.0
8765560,0.0,0.0
8765640,3,3.0
8765680,3,3.0
8765880,3,3.0
8765940,0.0,0.0
8766120,4,4.0
8766140,3,3.0
8766300,1,1.0
8766400,2,2.0
8766440,4,4.0
8766540,0.0,0.0
8766560,0.0,0.0
8766640,0.0,0.0
8766660,4,4.0
8766760,1,1.0
8766880,2,2.0
8766940,1,1.0
8767120,0.0,0.0
8767320,0.0,0.0
8767400,1,1.0
8767640,1,1.0
8767700,2,2.0
8767760,1,1.0
8767780,2,2.0
8767820,2,2.0
8767860,1,1.0
8767880,0.0,0.0
8768000,2,2.0
8768140,0.0,0.0
8768200,1,1.0
8768220,3,3.0
8768300,1,1.0
8768340,1,1.0
8768380,1,1.0
8768520,1,1.0
8768700,0.0,0.0
8768760,0.0,0.0
8768780,0.0,0.0
8768860,0.0,0.0
8768880,0.0,0.0
8769060,0.0,0.0
8769180,0.0,0.0
8769240,0.0,0.0
8769320,0.0,0.0
8769360,0.0,0.0
8769560,0.0,0.0
8769620,1,1.0
8769660,3,3.0
8769780,2,1.0
8769820,0.0,0.0
8769860,0.0,0.0
8769960,1,1.0
8770100,0.0,0.0
8770280,0.0,0.0
8770360,0.0,0.0
8770500,1,1.0
8770540,1,1.0
8770580,0.0,0.0
8770660,1,1.0
8770680,4,1.3333333333333333
8770800,3,1.5
8770860,0.0,0.0
8770880,0.0,0.0
8770960,1,1.0
8771100,0.0,0.0
8771320,0.0,0.0
8771380,2,2.0
8771400,0.0,0.0
8771540,1,1.0
8771560,0.0,0.0
8771620,0.0,0.0
8771700,1,0.5
8771720,5,5.0
8771780,0.0,0.0
8771840,0.0,0.0
8771900,0.0,0.0
8772100,0.0,0.0
8772200,1,1.0
8772280,1,1.0
8772320,0.0,0.0
8772400,1,1.0
8772420,1,1.0
8772580,0.0,0.0
8772620,0.0,0.0
8772660,1,1.0
8772700,0.0,0.0
8772720,0.0,0.0
8772860,0.0,0.0
8772880,0.0,0.0
8772920,3,3.0
8773100,0.0,0.0
8773140,1,1.0
8773160,1,1.0
8773280,0.0,0.0
8773320,2,1.0
8773400,0.0,0.0
8773620,0.0,0.0
8773660,1,0.5
8773740,0.0,0.0
8773760,0.0,0.0
8773780,0.0,0.0
8773860,0.0,0.0
8773920,1,1.0
8774000,2,2.0
8774140,0.0,0.0
8774160,1,1.0
8774300,0.0,0.0
8774340,0.0,0.0
8774380,1,1.0
8774640,1,1.0
8774660,0.0,0.0
8774740,0.0,0.0
8774780,0.0,0.0
8774840,1,1.0
8774920,0.0,0.0
8774940,0.0,0.0
8775020,1,1.0
8775040,0.0,0.0
8775140,0.0,0.0
8775160,1,1.0
8775180,0.0,0.0
8775300,0.0,0.0
8775340,0.0,0.0
8775440,2,2.0
8775520,1,1.0
8775720,0.0,0.0
8775740,0.0,0.0
8775780,0.0,0.0
8775860,0.0,0.0
8775880,2,2.0
8775960,0.0,0.0
8776040,0.0,0.0
8776100,0.0,0.0
8776260,0.0,0.0
8776420,3,3.0
8776440,1,0.5
8776560,0.0,0.0
8776720,0.0,0.0
8776740,0.0,0.0
8776820,0.0,0.0
8776880,0.0,0.0
8776940,1,1.0
8777040,0.0,0.0
8777060,0.0,0.0
8777100,0.0,0.0
8777200,1,1.0
8777260,0.0,0.0
8777440,0.0,0.0
8777580,0.0,0.0
8777600,2,2.0
8777620,1,1.0
8777660,3,3.0
8777840,2,2.0
8777880,0.0,0.0
8777940,0.0,0.0
8778180,3,2.0
8778260,0.0,0.0
8778280,0.0,0.0
8778440,0.0,0.0
8778480,1,1.0
8778580,1,1.0
8778600,0.0,0.0
8778620,0.0,0.0
8778640,0.0,0.0
8778820,1,1.0
8778880,0.0,0.0
8778940,0.0,0.0
8779040,3,3.0
8779180,0.0,0.0
8779300,0.0,0.0
8779500,2,2.0
8779520,1,1.0
8779580,2,2.0
8779660,0.0,0.0
8779720,0.0,0.0
8779880,0.0,0.0
8779940,0.0,0.0
8780020,3,3.0
8780040,0.0,0.0
8780160,1,1.0
8780180,1,0.5
8780200,0.0,0.0
8780240,1,1.0
8780520,0.0,0.0
8780560,1,0.5
8780580,0.0,0.0
8780600,1,1.0
8780660,0.0,0.0
8780700,0.0,0.0
8780740,0.0,0.0
8780800,2,2.0
8780900,0.0,0.0
8780940,0.0,0.0
8781160,0.0,0.0
8781260,0.0,0.0
8781580,0.0,0.0
8781620,0.0,0.0
8781680,1,1.0
8781700,0.0,0.0
8781740,0.0,0.0
8781760,0.0,0.0
8781940,1,0.3333333333333333
8782160,0.0,0.0
8782260,0.0,0.0
8782340,1,1.0
8782380,1,1.0
8782440,1,1.0
8782520,2,2.0
8782560,1,1.0
8782580,0.0,0.0
8782620,2,2.0
8782680,0.0,0.0
8782720,0.0,0.0
8782740,0.0,0.0
8782840,0.0,0.0
8782940,0.0,0.0
8783000,1,1.0
8783060,0.0,0.0
8783320,3,3.0
8783340,1,0.5
8783380,0.0,0.0
8783440,0.0,0.0
8783520,0.0,0.0
8783600,0.0,0.0
8783620,0.0,0.0
8783720,1,1.0
8783760,0.0,0.0
8783900,1,1.0
8784100,0.0,0.0
8784320,1,1.0
8784340,0.0,0.0
8784400,0.0,0.0
8784460,1,1.0
8784500,0.0,0.0
8784660,0.0,0.0
8784760,0.0,0.0
8784800,1,1.0
8784820,6,6.0
8784900,0.0,0.0
8785060,1,1.0
8785120,0.0,0.0
8785140,2,1.5
8785280,1,1.0
8785320,2,2.0
8785340,0.0,0.0
8785480,1,1.0
8785500,0.0,0.0
8785540,3,3.0
8785680,2,1.0
8785820,0.0,0.0
8786080,0.0,0.0
8786160,0.0,0.0
8786200,1,1.0
8786240,3,3.0
8786340,0.0,0.0
8786400,0.0,0.0
8786500,0.0,0.0
8786580,0.0,0.0
8786680,1,0.5
8786820,0.0,0.0
8786840,0.0,0.0
8786960,2,2.0
8787160,0.0,0.0
8787180,0.0,0.0
8787240,0.0,0.0
8787400,0.0,0.0
8787460,1,1.0
8787480,1,1.0
8787680,2,0.6666666666666666
8787700,0.0,0.0
8787800,2,2.0
8787840,0.0,0.0
8788000,2,1.0
8788020,1,1.0
8788100,1,1.0
8788240,1,0.5
8788460,0.0,0.0
8788700,1,0.5
8788720,0.0,0.0
8788760,1,1.0
8788800,0.0,0.0
8788840,0.0,0.0
8788860,0.0,0.0
8788900,1,1.0
8788940,1,1.0
8789020,0.0,0.0
8789120,0.0,0.0
8789220,1,1.0
8789260,0.0,0.0
8789460,0.0,0.0
8789480,1,1.0
8789720,0.0,0.0
8789760,0.0,0.0
8789800,0.0,0.0
8789840,0.0,0.0
8789900,0.0,0.0
8789940,0.0,0.0
8789960,0.0,0.0
8790040,0.0,0.0
8790140,0.0,0.0
8790240,0.0,0.0
8790480,0.0,0.0
8790520,1,0.5
8790580,2,2.0
8790600,2,1.5
8790720,0.0,0.0
8790800,0.0,0.0
8790980,0.0,0.0
8791000,0.0,0.0
8791040,1,1.0
8791060,0.0,0.0
8791480,0.0,0.0
8791540,3,1.5
8791600,0.0,0.0
8791640,1,0.5
8791680,1,1.0
8791780,0.0,0.0
8791820,0.0,0.0
8791840,0.0,0.0
8791860,1,1.0
8791980,0.0,0.0
8792000,0.0,0.0
8792020,1,1.0
8792040,0.0,0.0
8792240,1,1.0
8792360,1,1.0
8792520,4,4.0
8792540,0.0,0.0
8792640,0.0,0.0
8792660,0.0,0.0
8792840,0.0,0.0
8792860,0.0,0.0
8792900,1,0.5
8792980,0.0,0.0
8793040,0.0,0.0
8793060,2,2.0
8793240,0.0,0.0
8793300,1,1.0
8793380,0.0,0.0
8793580,0.0,0.0
8793640,0.0,0.0
8793660,0.0,0.0
8793840,0.0,0.0
8793860,0.0,0.0
8793900,0.0,0.0
8793940,0.0,0.0
8794000,0.0,0.0
8794060,2,1.0
8794280,0.0,0.0
8794400,0.0,0.0
8794480,2,2.0
8794580,0.0,0.0
8794680,0.0,0.0
8794700,0.0,0.0
8794760,0.0,0.0
8794820,1,1.0
8794880,0.0,0.0
8794980,3,3.0
8795000,2,2.0
8795060,0.0,0.0
8795380,2,2.0
8795480,0.0,0.0
8795580,0.0,0.0
8795700,1,1.0
8795760,2,1.0
8795840,0.0,0.0
8796060,0.0,0.0
8796080,0.0,0.0
8796120,1,1.0
8796340,2,2.0
8796460,3,3.0
8796540,0.0,0.0
8796580,1,1.0
8796600,0.0,0.0
8796700,0.0,0.0
8796780,1,1.0
8796820,1,1.0
8796920,1,1.0
8797100,0.0,0.0
8797140,1,0.5
8797280,3,3.0
8797380,2,1.0
8797460,0.0,0.0
8797500,1,1.0
8797580,1,1.0
8797700,0.0,0.0
8797780,0.0,0.0
8797820,1,1.0
8797880,0.0,0.0
8797900,1,1.0
8797980,3,3.0
8798100,0.0,0.0
8798160,0.0,0.0
8798180,0.0,0.0
8798280,4,2.0
8798380,0.0,0.0
8798400,1,1.0
8798620,0.0,0.0
8798660,1,1.0
8798780,0.0,0.0
8799000,0.0,0.0
8799040,3,3.0
8799100,2,1.0
8799160,0.0,0.0
8799220,1,1.0
8799240,0.0,0.0
8799280,0.0,0.0
8799300,0.0,0.0
8799380,0.0,0.0
8799460,0.0,0.0
8799520,1,1.0
8799540,1,1.0
8799620,0.0,0.0
8799660,1,1.0
8799680,1,1.0
8799780,0.0,0.0
8799820,2,2.0
8799900,2,2.0
8800000,0.0,0.0
8800040,0.0,0.0
8800100,0.0,0.0
8800280,0.0,0.0
8800300,0.0,0.0
8800380,0.0,0.0
8800400,1,1.0
8800460,0.0,0.0
8800620,0.0,0.0
8800740,0.0,0.0
8800800,0.0,0.0
8800880,0.0,0.0
8800940,1,1.0
8801000,0.0,0.0
8801020,1,1.0
8801260,1,1.0
8801280,2,2.0
8801300,1,1.0
8801420,1,1.0
8801640,0.0,0.0
8801680,1,1.0
8801720,1,1.0
8801760,0.0,0.0
8801880,1,0.5
8801940,0.0,0.0
8802020,1,0.5
8802060,2,1.0
8802080,1,1.0
8802180,1,1.0
8802240,1,1.0
8802480,0.0,0.0
8802580,2,2.0
8802700,0.0,0.0
8802840,0.0,0.0
8802920,0.0,0.0
8802940,0.0,0.0
8803040,1,1.0
8803060,0.0,0.0
8803080,0.0,0.0
8803100,0.0,0.0
8803240,0.0,0.0
8803260,2,2.0
8803520,0.0,0.0
8803600,0.0,0.0
8803780,1,1.0
8803820,2,2.0
8803940,0.0,0.0
8804080,0.0,0.0
8804100,1,1.0
8804120,0.0,0.0
8804240,2,1.0
8804380,3,3.0
8804540,3,3.0
8804620,3,3.0
8804800,1,0.5
8804860,1,1.0
8804980,0.0,0.0
8805000,1,1.0
8805080,0.0,0.0
8805120,0.0,0.0
8805160,1,1.0
8805260,0.0,0.0
8805320,3,3.0
8805400,1,1.0
8805500,4,4.0
8805660,0.0,0.0
8805700,0.0,0.0
8805860,0.0,0.0
8805920,0.0,0.0
8805960,1,1.0
8806040,0.0,0.0
8806080,0.0,0.0
8806100,0.0,0.0
8806120,1,1.0
8806200,0.0,0.0
8806220,0.0,0.0
8806240,2,2.0
8806400,0.0,0.0
8806680,0.0,0.0
8806720,1,1.0
8806940,1,0.5
8807040,0.0,0.0
8807120,0.0,0.0
8807200,0.0,0.0
8807240,0.0,0.0
8807260,2,1.0
8807360,2,2.0
8807420,1,0.5
8807600,1,1.0
8807740,0.0,0.0
8807780,2,2.0
8807800,0.0,0.0
8807940,0.0,0.0
8808080,0.0,0.0
8808320,0.0,0.0
8808380,0.0,0.0
8808400,2,2.0
8808440,0.0,0.0
8808600,0.0,0.0
8808620,2,2.0
8808800,3,3.0
8808900,1,1.0
8808960,0.0,0.0
8809000,1,1.0
8809100,0.0,0.0
8809180,1,1.0
8809440,0.0,0.0
8809480,1,1.0
8809500,1,1.0
8809760,2,2.0
8809860,0.0,0.0
8809960,5,2.5
8809980,1,1.0
8810100,0.0,0.0
8810220,1,0.5
8810400,1,1.0
8810480,0.0,0.0
8810520,0.0,0.0
8810800,2,2.0
8810880,0.0,0.0
8810960,0.0,0.0
8811100,4,3.0
8811200,1,1.0
8811220,0.0,0.0
8811300,4,4.0
8811320,1,1.0
8811400,0.0,0.0
8811500,2,2.0
8811640,6,6.0
8811700,3,3.0
8811740,1,1.0
8811920,1,1.0
8811960,0.0,0.0
8812040,1,1.0
8812220,3,1.5
8812240,2,2.0
8812340,0.0,0.0
8812400,0.0,0.0
8812720,0.0,0.0
8812920,0.0,0.0
8813000,1,1.0
8813100,0.0,0.0
8813120,1,1.0
8813240,0.0,0.0
8813380,2,1.0
8813400,3,3.0
8813420,1,1.0
8813440,0.0,0.0
8813480,1,1.0
8813540,2,2.0
8813780,0.0,0.0
8813800,3,3.0
8813960,0.0,0.0
8814080,3,3.0
8814120,0.0,0.0
8814400,0.0,0.0
8814440,2,2.0
8814460,0.0,0.0
8814520,3,3.0
8814540,0.0,0.0
8814740,1,1.0
8814760,3,3.0
8814780,0.0,0.0
8814800,1,0.5
8814960,0.0,0.0
8815040,1,1.0
8815120,0.0,0.0
8815420,0.0,0.0
8815460,0.0,0.0
8815480,0.0,0.0
8815500,1,1.0
8815540,3,3.0
8815760,0.0,0.0
8815960,2,2.0
8816060,0.0,0.0
8816280,1,1.0
8816300,1,1.0
8816500,0.0,0.0
8816520,1,1.0
8816560,1,0.5
8816740,1,1.0
8816760,0.0,0.0
8816940,1,1.0
8817020,0.0,0.0
8817060,0.0,0.0
8817220,2,2.0
8817280,0.0,0.0
8817300,0.0,0.0
8817360,0.0,0.0
8817380,3,3.0
8817560,0.0,0.0
8817760,0.0,0.0
8817880,2,2.0
8817980,2,2.0
8818040,0.0,0.0
8818220,0.0,0.0
8818240,1,1.0
8818280,1,1.0
8818300,1,1.0
8818380,0.0,0.0
8818540,1,1.0
8818800,3,3.0
8818820,3,3.0
8819080,1,1.0
8819100,1,1.0
8819120,0.0,0.0
8819240,0.0,0.0
8819280,0.0,0.0
8819580,2,2.0
8819840,0.0,0.0
8819860,3,3.0
8820080,0.0,0.0
